Id,SalePrice
2735,128075.99562100887
2736,137107.78641872853
2737,118867.2433844387
2738,125339.61778684003
2739,142419.29358581244
2740,136791.6730463656
2741,157688.23872162725
2742,147061.84191789874
2743,148785.14528975057
2744,154408.31372853983
2745,130085.61739172704
2746,147035.40290299477
2747,140077.79025752272
2748,107563.24285704907
2749,119683.86411265598
2750,125634.14999971414
2751,131740.6066031038
2752,186657.8329323338
2753,144481.92258056297
2754,230090.68164368608
2755,135653.1348932961
2756,95424.15249471036
2757,62912.8135715837
2758,87459.46600449659
2759,165502.43014522918
2760,143810.4523980177
2761,138110.47360910196
2762,140278.1567115166
2763,160467.3297251237
2764,117825.83134648045
2765,266973.362307422
2766,148732.92081558274
2767,106290.02819476584
2768,133094.42024684584
2769,143816.09894139398
2770,122949.11589749952
2771,95833.94933782029
2772,88547.55985034905
2773,187117.44158557057
2774,167325.17679069075
2775,116105.49020703818
2776,144302.3421213324
2777,161715.77295653
2778,137513.54116737685
2779,121976.49779002577
2780,106327.75450541692
2781,94871.26758795079
2782,109779.73589842656
2783,105435.11853917755
2784,120958.98286055766
2785,134889.9302922825
2786,67623.86001277431
2787,144922.8292000293
2788,62055.655520188346
2789,158887.08264988018
2790,90034.56742991424
2791,113925.85566100944
2792,43933.7276937126
2793,169243.3019181099
2794,114568.25334265264
2795,122269.1831188768
2796,92938.37925271639
2797,235347.34072079408
2798,96471.52338189616
2799,94674.1962739061
2800,59814.78178919692
2801,83874.32176864578
2802,119183.89597393505
2803,181427.02137776598
2804,142168.3430148444
2805,105743.24976871666
2806,41500.69638853753
2807,157544.6363650478
2808,154429.703675804
2809,134748.79727510174
2810,117839.38430982301
2811,156565.09390567036
2812,180081.74975222244
2813,151747.07971878353
2814,162573.27064035847
2815,85855.9298358228
2816,192796.7657465628
2817,112397.46592655986
2818,130080.62566621041
2819,155118.08799202795
2820,145085.85278352213
2821,81965.0280985019
2822,165935.94910838312
2823,347297.19158750045
2824,176689.899074396
2825,143025.18110580608
2826,131705.9876795664
2827,137735.35207581296
2828,245678.18867615442
2829,174666.2259104745
2830,216987.08479043213
2831,178271.77131925264
2832,245319.68689156495
2833,311961.3020682002
2834,230790.28889085603
2835,226469.16395895253
2836,184097.60670735006
2837,152511.57499771696
2838,144620.448265531
2839,175749.87151831118
2840,200607.48057084775
2841,198551.1566551387
2842,214337.24535325725
2843,156859.6979501772
2844,167890.91738273055
2845,121362.40844425285
2846,202878.84397225876
2847,206489.59064983178
2848,208692.85525216325
2849,191787.23791557524
2850,249245.18278739083
2851,200150.4788811641
2852,213202.50639103746
2853,223943.93323434814
2854,136229.84718336127
2855,196360.15204398747
2856,196968.4881370406
2857,184874.46345904068
2858,201339.9851664666
2859,92642.85692306836
2860,121414.56145451864
2861,127031.35196330583
2862,180632.04170892152
2863,141892.3831342437
2864,244871.3986892304
2865,150306.88928277884
2866,138792.1169979955
2867,119147.7552929252
2868,139862.54208577634
2869,129103.24373687021
2870,128979.19759977846
2871,88591.94778643458
2872,26639.40971116562
2873,87006.37579696706
2874,140454.04213604418
2875,105393.03789536245
2876,140894.59158273204
2877,144241.6309546102
2878,171751.96767063774
2879,137214.47819551805
2880,107372.97984019021
2881,133971.82105347438
2882,198981.4383811808
2883,183240.83373620934
2884,185857.02842387365
2885,188476.2375592019
2886,230285.49221346359
2887,150927.88454516183
2888,139202.0921319399
2889,43559.08621984981
2890,77952.57926934512
2891,151299.8345875994
2892,5829.375828152903
2893,52486.798403246954
2894,61824.38452722273
2895,342144.44389798224
2896,299151.28285725665
2897,219743.1322957592
2898,139343.34042359723
2899,207700.39052500518
2900,145705.20023792487
2901,157159.61738708935
2902,196763.296719335
2903,293890.977090555
2904,320584.2590414335
2905,53719.08496173387
2906,181227.33027945866
2907,110655.13239028922
2908,111510.48787432074
2909,141726.1543146063
2910,81952.48157357615
2911,76562.85707152689
2912,147321.724177678
2913,85490.77157313516
2914,79381.98547502651
2915,88139.59608679409
2916,84287.31253459978
2917,169614.95505148455
2918,115996.63150839874
2919,204348.29662720533
